id,created_at,text
1089595794309603328,2019-01-27 18:47:35,"Presentacion de la Estrategia Nacional de Lectura desde Mocorito, Sinaloa. https://t.co/XMjNl7PYqu"
1089334928263675906,2019-01-27 01:31:00,"Programas Integrales de Bienestar desde Culiacan, Sinaloa. https://t.co/toSrDyTrVP"
1089225621387931650,2019-01-26 18:16:39,"Supervision de la presa Santa Maria en El Rosario, Sinaloa. https://t.co/UC9q0mdzLb"
1088961546800181248,2019-01-26 00:47:19,'Al fondo y mas alla de lo inmediato' https://t.co/bbzNLGACno
1088926966877544448,2019-01-25 22:29:54,"Atencion integral para afectados del Huracan Willa en Tuxpan, Nayarit. https://t.co/RDcqVhFed9"
1088785654127853568,2019-01-25 13:08:23,Conferencia de prensa matutina en vivo desde Palacio Nacional. https://t.co/wrkvPasuSB
1088592685835857921,2019-01-25 00:21:36,"Llevamos a los habitantes de Huauchinango, Puebla, y Tulancingo, Hidalgo, municipios cercanos a ductos de Pemex P... https://t.co/f3MTT1y3vC"
1088425195134640128,2019-01-24 13:16:03,Seguimos respondiendo las preguntas de los medios de comunicacion. Conferencia matutina en vivo. https://t.co/z7qVXVegSM
1088062062599782401,2019-01-23 13:13:05,La prensa se regula con la prensa. Conferencia matutina desde Palacio Nacional. https://t.co/NLkJ7WA1uh
1087838856643268609,2019-01-22 22:26:09,"Programas Integrales de Bienestar, desde Ixtlahuaca, Estado de Mexico. https://t.co/8Ilu2VMB3z"
1087837407506907137,2019-01-22 22:20:23,"Programas Integrales de Bienestar, desde Ixtlahuaca, Estado de Mexico. https://t.co/lAr0omcB79"
1087771379288596480,2019-01-22 17:58:01,"Programas Integrales de Bienestar, desde Acambay, Estado de Mexico. https://t.co/rwWx3AHRE1"
1087698346280509440,2019-01-22 13:07:48,Continuamos este ejercicio de libertad de expresion. Conferencia matutina en vivo. https://t.co/JF5d8wzck2
1087373301675184129,2019-01-21 15:36:12,Sigue las actividades del presidente de Mexico a traves de Telegram https://t.co/pcR7jyirjL
1087334782344650753,2019-01-21 13:03:08,Ayudennos a limpiar a Mexico. Conferencia de prensa matutina desde Palacio Nacional. https://t.co/M0UIwfKnfj
1087140960146841600,2019-01-21 00:12:57,"Cuarta conferencia de prensa extraordinaria por lo ocurrido en Tlahuelilpan, Hidalgo. https://t.co/M3SvV8Q638"
1086972269765656576,2019-01-20 13:02:38,"Tercera conferencia de prensa extraordinaria por lo ocurrido en Tlahuelilpan, Hidalgo. https://t.co/TroLqxZInK"
1086773712680976384,2019-01-19 23:53:39,"Segunda conferencia de prensa extraordinaria por lo ocurrido en Tlahuelilpan, Hidalgo. https://t.co/Zg1IL6OBLJ"
1086642096398716928,2019-01-19 15:10:39,"Conferencia de prensa extraordinaria por lo ocurrido en Tlahuelilpan, Hidalgo. https://t.co/jvPRNmCvFC"
1086447524959801344,2019-01-19 02:17:29,Llamo a todo el gobierno a prestar auxilio a la gente en el sitio.
1086447523613499398,2019-01-19 02:17:29,Lamento mucho la grave situacion que se padece en Tlahuelilpan por la explosion de un ducto. Estoy en Aguascaliente... https://t.co/pjhSuJW9e6
